State,City,Organization Name,Facility Name,Application,SIC4,NAICS,Op Year,Latest Install Year,Capacity (kW),Prime Mover,Fuel Class - Prim Fuel,Last Verified,Project Profile Link,Microgrid,Critical Infrastructure,EPA Award Winner
AL,Demopolis,WestRock,Paper Plant Power Facility,Pulp & Paper,2611,32211,1982,2003,"31,500",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AL,Dothan,Crestwood Corp,Crestwood Corp - Dothan,Utilities,4939,221112,1995,2002,"8,600",Boiler/Steam Turbine,OIL - Distillate Fuel Oil,2015,,,,
AL,Mobile,LS Power,Hog Bayou Energy Center / International Paper,Pulp & Paper,2621,322121,2001,2001,"245,000",Combined Cycle,NG - Natural Gas,2016,,,,
AL,Theodore,Alabama Power Co.,Phenolchemie / Theodore Cogen Facility,Chemicals,2810,325998,2000,2000,"273,870",Combined Cycle,NG - Natural Gas,2013,,,,
AL,Burkeville,Alabama Power Co.,General Elec Plastic / SABIC Innovative Plastics,Chemicals,2821,325211,1999,1999,"97,000",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
AL,McIntosh,Alabama Power Company,Washington County Cogeneration Plant,Utilities,4931,221112,1999,1999,"107,000",Combined Cycle,NG - Natural Gas,2014,,,,
AL,Coden,American Midstream,Midstream Mobile Bay Processing Facility,Petroleum Refining,2911,32411,1998,1998,"40,000",Combustion Turbine,NG - Natural Gas,2018,,,,
AL,Cottonton,WestRock,WestRock,Pulp & Paper,2621,322121,1966,1998,"112,500",Boiler/Steam Turbine,WOOD - Wood Waste,2016,,,,
AL,Terrant,Alabama Byproducts Company (ABC),ABC Coke,Petroleum Refining,2999,324199,1997,1997,"3,800",Boiler/Steam Turbine,WASTE - Process Gas,2010,,,,
AL,Jackson,"Boise, Inc.","Boise, Inc. Pulp and Paper Mill",Pulp & Paper,2621,322121,1996,1996,"18,000",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
AL,Burkeville,General Electric,General Electric,Chemicals,2800,325,1994,1994,760,Backpressure Steam Turbine,WASTE - Steam,2005,,,,
AL,Fulton,Scotch Lumber Company,Scotch Plywood Mill,Wood Products,2421,321113,1994,1994,"2,500",Boiler/Steam Turbine,WOOD - Wood,2018,,,,
AL,Selma,International Paper Company,Hammermill Papers Group,Pulp & Paper,2621,322121,1967,1994,"80,000",Combined Cycle,NG - Natural Gas,2010,,,,
AL,Pennington,Naheola Cogeneration LP / Georgia Pacific,James River Naheola Towel & Tissue Mill,Pulp & Paper,2621,322121,1959,1993,"78,300",Boiler/Steam Turbine,WASTE - Black Liquor,2015,,,,
AL,Theodore,ExxonMobil Corp,Mobile Bay Onshore Treating Facility,Oil/Gas Extraction,1311,211111,1993,1993,"12,000",Combined Cycle,NG - Natural Gas,2015,,,,
AL,Coden,W&T Offshore,Shell Offshore Inc.Yellowhammer Plant,Oil/Gas Extraction,1311,211111,1992,1992,"3,400",Combustion Turbine,NG - Natural Gas,2016,,,,
AL,Perdue Hill,Georgia Pacific,Alabama River Cellulose,Pulp & Paper,2621,322121,1991,1991,"69,000",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AL,Mobile,Mobile Energy Services,Kimberly-Clark Mill,Pulp & Paper,2621,322121,2019,1985,"43,600",Boiler/Steam Turbine,NG - Natural Gas,2019,,,,
AL,Pine Hill,International Paper Company,Pine Hill Operations,Pulp & Paper,2621,322121,1968,1982,"72,900",Boiler/Steam Turbine,WOOD - Wood Waste,2016,,,,
AL,Prattville,International Paper Company,International Paper - Prattville Mill,Pulp & Paper,2621,322121,1967,1980,"85,500",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AL,Chunchula,Chevron,Chunchula Plant 1,Oil/Gas Extraction,1311,211111,1979,1979,"2,600",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
AL,Perdue Hill,Georgia-Pacific,Clairborne Mill,Pulp & Paper,2621,322121,1978,1978,"48,000",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AL,Flomaton,Occidental,Flomaton Treating Facility,Oil/Gas Extraction,1311,211111,1971,1971,"3,500",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
AL,Birmingham,Seminole Coal Resources,Seminole Coal Resources,Chemicals,2819,325188,1958,1958,"25,000",Boiler/Steam Turbine,NG - Natural Gas,2016,,,,
AL,Gadsden,Alabama Power Co / Goodyear Tire & Rubber Co,Goodyear Gadsden Plant,Chemicals,2822,325212,1949,1949,"130,000",Boiler/Steam Turbine,COAL - Coal,2014,,,,
AL,Eufaula,"M.C. Dixon Lumber Company, Inc.","M.C. Dixon Lumber Company, Inc.",Wood Products,2421,321113,1944,1944,"1,960",Boiler/Steam Turbine,WOOD - Wood Waste,1990,,,,
AR,Fayetteville,University of Arkansas,University of Arkansas,Colleges/Universities,8221,611311,2016,2016,"5,200",Combustion Turbine,NG - Natural Gas,2017,,,X,
AR,North Little Rock,Waste Management,Two Pines Landfill,Solid Waste Facilities,4953,562212,2006,2006,"4,800",Reciprocating Engine,BIOMASS - Landfill Gas,2013,,,,
AR,West Memphis,Ciba Specialty Chemicals,West Memphis Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2006,2006,500,Reciprocating Engine,OIL - Diesel,2008,,,X,
AR,Pine Bluff,Calpine / Evergreen Packaging,Pine Bluff Energy Center,Pulp & Paper,2621,322121,2001,2001,"216,000",Combined Cycle,NG - Natural Gas,2018,,,,
AR,Helena,Quincy Soybean / Archer Daniels Midland Company,Quincy Soybean,Food Processing,2075,311222,1999,1999,"5,200",Combustion Turbine,NG - Natural Gas,1999,,,,
AR,Glenwood,Caddo River Forest Products,Caddo River Forest Products Sawmill,Wood Products,2421,321113,1998,1998,"9,500",Boiler/Steam Turbine,WOOD - Wood Waste,2017,,,,
AR,Smackover,Martin Resource Management / Cross Oil Refining & Marketing,Cross Oil Refinery,Petroleum Refining,2911,32411,1998,1998,"3,500",Reciprocating Engine,NG - Natural Gas,2016,,,,
AR,Stuttgart,"Riceland Foods, Inc.",Stuttgart Soybean Processing Plant,Food Processing,2075,311222,1996,1996,"18,000",Boiler/Steam Turbine,NG - Natural Gas,2014,,,,
AR,Leola,West Fraser,Leola Lumber Mill,Wood Products,2421,321113,1995,1995,"7,500",Boiler/Steam Turbine,WOOD - Wood,2016,,,,
AR,Ashdown,Domtar Corporation,"#3 Recovery Boiler, Ashdown Mill",Pulp & Paper,2621,322121,1968,1991,"156,500",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AR,Warren,Potlatch Corporation,Southern Plant & Bradley Plant,Wood Products,2421,321113,1991,1991,"15,000",Boiler/Steam Turbine,WOOD - Wood Waste,2014,,,,
AR,Crossett,Georgia-Pacific Corporation / Koch Industries,Crossett Pulp & Paper Mill,Pulp & Paper,2611,32211,1987,1987,"92,000",Boiler/Steam Turbine,WASTE - Black Liquor,2014,,,,
AR,Fort Smith,Sparks Regional Medical Center,Sparks Regional Medical Center,Hospitals,8062,62211,1986,1986,"8,500",Reciprocating Engine,NG - Natural Gas,1990,,,X,
AR,Searcy,"Harding University, Inc.","Harding University, Inc.",Colleges/Universities,8221,61131,1986,1986,"5,200",Reciprocating Engine,NG - Natural Gas,2016,,,X,
AR,Little Rock,Little Rock Wastewater Utility,Fourche Creek Wastewater,Wastewater Treatment,4952,22132,1983,1983,"1,300",Reciprocating Engine,BIOMASS - Digester Gas,2014,,,X,
AR,Mcgehee,Clearwater Paper Corporation,Clearwater Paper Corporation,Pulp & Paper,2621,322121,1977,1977,"20,000",Boiler/Steam Turbine,WASTE - Black Liquor,2016,,,,
AR,Pine Bluff,Evergreen Packaging,Pine Bluff Mill,Pulp & Paper,2679,322299,1958,1962,"85,000",Boiler/Steam Turbine,WASTE - Black Liquor,2017,,,,
AZ,Tucson,5 Continent Renewables,Nottinghill Apartments,Multi-Family Buildings,6513,53111,2019,2019,100,Reciprocating Engine,NG - Natural Gas,2019,,,,
AZ,Chandler,Horizon Power Systems,IC Manufacturing,Misc. Manufacturing,3999,339999,2016,2016,70,Microturbine,NG - Natural Gas,2018,,,,
AZ,Tucson,Pima County Adult Detention Center,Pima County Jail,Justice/Public Order,9223,92214,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,X,
AZ,Green Valley,Cogenra La Posada,La Posada Retirement Community,Nursing Homes,8051,62311,2012,2012,36,Other,OTR - Other,2013,,,X,
AZ,Phoenix,Easy Energy,Clarion Hotel,Hotels,7011,72111,2012,2012,100,Reciprocating Engine,NG - Natural Gas,2016,,,,
AZ,Tucson,Thomas Associates,Tucson Medical Center Heating & Cooling,Hospitals,8062,62211,1989,2012,865,Combustion Turbine,NG - Natural Gas,2012,,,X,
AZ,Tucson,NRG Energy Phoenix-Tucson,NRG Phoenix-Tucson,District Energy,4961,22133,2009,2009,"1,600",Reciprocating Engine,NG - Natural Gas,2016,,,X,
AZ,Flagstaff,Wildcat Hill WWTP,Wildcat Hill WWTP,Wastewater Treatment,4952,22132,2008,2008,292,Reciprocating Engine,BIOMASS - Digester Gas,2015,,,X,
AZ,Mesa,City of Mesa,Northwest Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2007,2007,500,Reciprocating Engine,BIOMASS - Digester Gas,2014,,,X,
AZ,Tempe,Arizona State University,Sun Devil Energy Center,Colleges/Universities,8221,61131,2006,2006,"9,000",Combined Cycle,NG - Natural Gas,2019,http://www.chptap.org/Data/projects/Arizona_State_University-Project_Profile.pdf,X,X,X
AZ,Tucson,City of Tucson / NRG Energy,Tucson District Heating,District Energy,4961,22133,2003,2003,"1,600",Reciprocating Engine,NG - Natural Gas,2019,,,X,
AZ,Tucson,University of Arizona,University of Arizona,Colleges/Universities,8221,61131,2002,2002,"20,600",Combined Cycle,NG - Natural Gas,2019,http://www.chptap.org/Data/projects/University_of_Arizona-Project_Profile.pdf,,X,
AZ,Yuma,Yuma Cogeneration Associates,America West Industries,Textiles,2281,313111,1994,1994,"56,500",Combined Cycle,NG - Natural Gas,2014,,,,
CA,Atherton,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,NG - Natural Gas,2013,,,,
CA,Bakersfield,City of Bakersfield,Wastewater Treatment 2,Wastewater Treatment,4952,22132,,,800,Reciprocating Engine,BIOMASS - Digester Gas,2013,,,X,
CA,Benicia,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,OTR - Other,2013,,,,
CA,Claremont,Claremont Colleges,Claremont Colleges,Colleges/Universities,8221,61131,,,50,Reciprocating Engine,NG - Natural Gas,2013,,,X,
CA,Los Angeles,Veolia Energy / Los,Veolia Energy Los Angeles,District Energy,4961,22133,,,900,Other,NG - Natural Gas,2016,,,X,
CA,Los Angeles,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,20,Fuel Cell,NG - Natural Gas,2013,,,,
CA,Menlo Park,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,NG - Natural Gas,2013,,,,
CA,Palm Desert,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,NG - Natural Gas,2013,,,,
CA,Palm Springs,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,NG - Natural Gas,2013,,,,
CA,Reedley,CRES,CRES Inc dba. Dinuba Energy,Other/Unknown,9900,999,,,"11,500",Reciprocating Engine,BIOMASS - Biomass,2014,,,,
CA,San Diego,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,OTR - Other,2013,,,,
CA,San Diego,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,OTR - Other,2013,,,,
CA,San Diego,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,OTR - Other,2013,,,,
CA,Sandberg,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,5,Fuel Cell,OTR - Other,2013,,,,
CA,Santa Maria,Undisclosed Fuel Cell,Undisclosed,Other/Unknown,9900,999,,,3,Fuel Cell,OTR - Other,2013,,,,
CA,Stockton,California Ammonia Company,Calamco Cogeneration Plant,Chemicals,2819,325130,,,560,Reciprocating Engine,NG - Natural Gas,2012,,,,
CA,Del Mar,Hilton,Hilton San Diego Del Mar Hotel,Hotels,7011,72111,2019,2019,220,Reciprocating Engine,NG - Natural Gas,2019,,,,
CA,San Luis Obispo,Hitachi Zosen Inova,Kompogas Organic Recycling Plant,Solid Waste Facilities,4953,562219,2019,2019,853,Reciprocating Engine,BIOMASS - Digester Gas,2019,,,,
CA,Bakersfield,California Bioenergy,Carlos Echeverria & Sons Digester,Agriculture,241,11212,2018,2018,"1,000",Combustion Turbine,BIOMASS - Digester Gas,2019,,,,
CA,Escondido,Anaergia Inc. / City of Escondido,Hale Avenue Resource Recovery Facility (HARRF),Wastewater Treatment,4952,22132,2018,2018,"1,200",Reciprocating Engine,BIOMASS - Digester Gas,2019,,,X,
CA,San Francisco,Bethany Center Foundation of San Francisco,Bethany Center Senior Housing,Nursing Homes,8052,623311,2018,2018,60,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,Stockton,Pacific Ethanol,Stockton Biorefinery,Chemicals,2869,325199,2018,2018,"3,500",Combustion Turbine,WASTE - Process Gas,2018,,,,
CA,Tehachapi,SunSelect Produce,SunSelect California Greenhouse,Agriculture,161,111219,2018,2018,"6,600",Reciprocating Engine,NG - Natural Gas,2019,,,,
CA,Colusa,Colusa Casino Resort,Colusa Casino,Hotels,7011,72112,2005,2017,"5,025",Reciprocating Engine,NG - Natural Gas,2019,,,,
CA,Dublin,Alameda County Santa Rita Jail,Santa Rita Jail,Justice/Public Order,9223,92214,2017,2017,"1,400",Fuel Cell,NG - Natural Gas,2018,,,X,
CA,El Cajon,La Vida Real,La Vida Real,Nursing Homes,8052,623311,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,Playa Del Rey,LA Sanitation,Hyperion Sewage Treatment Plant,Wastewater Treatment,4952,22132,2017,2017,"25,000",Combustion Turbine,BIOMASS - Digester Gas,2018,,,X,
CA,Sacramento,Warehouse,Warehouse,Warehouses,4225,49311,2017,2017,65,Microturbine,NG - Natural Gas,2018,,,,
CA,San Diego,Tecogen,Senior Center,Nursing Homes,8051,62311,2017,2017,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,,Hospital,Hospital,Hospitals,8062,62211,2016,2016,"6,000",Fuel Cell,OTR - Other,2017,,,X,
CA,,University,University,Colleges/Universities,8221,61131,2016,2016,"5,000",Fuel Cell,NG - Natural Gas,2017,,,X,
CA,,Regatta Solutions,Technology Firm,Commercial Buildings,6512,53112,2016,2016,"2,000",Microturbine,NG - Natural Gas,2016,,,,
CA,,Regatta Solutions,Hospital,Hospitals,8062,62211,2016,2016,"1,000",Microturbine,NG - Natural Gas,2016,,,X,
CA,Chico,Sierra Nevada Brewing Co.,Sierra Nevada Brewing,Food Processing,2082,31212,2016,2016,"2,000",Fuel Cell,NG - Natural Gas,2018,,,,
CA,Cloverdale,Bear Republic Brewing Company / Cambrian Innovation,Bear Republic Brewery,Food Processing,2082,31212,2016,2016,95,Microturbine,BIOMASS - Digester Gas,2018,,,,
CA,Diamond Bar,South Coast Air Quality Management District,South Coast Air Quality Management District,General Gov't.,9100,92613,2016,2016,400,Fuel Cell,NG - Natural Gas,2016,,,,
CA,Hanford,CA SGIP Site,Farm,Agriculture,191,111998,2016,2016,"1,000",Reciprocating Engine,BIOMASS - Digester Gas,2018,,,,
CA,Los Angeles,Hospital,Hospital,Hospitals,8062,82211,2016,2016,"1,000",Microturbine,NG - Natural Gas,2018,,,X,
CA,Los Angeles,Golden Road Brewing,Golden Road Brewery,Food Processing,2082,31212,2016,2016,200,Microturbine,NG - Natural Gas,2018,,,,
CA,Madera,CA SGIP Site,Farm,Agriculture,191,11,2016,2016,600,Reciprocating Engine,BIOMASS - Digester Gas,2018,,,,
CA,Napa,Cakebread Cellars,Cakebread Cellars Winery,Food Processing,2084,31213,2016,2016,130,Microturbine,NG - Natural Gas,2018,,,,
CA,Orinda,Orinda Senior Village,Orinda Senior Village,Nursing Homes,8051,62311,2016,2016,60,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,Palm Springs,City of Palm Springs,City of Palm Springs Municipal Cogeneration Plant,General Gov't.,9111,92111,2016,2016,"1,100",Reciprocating Engine,NG - Natural Gas,2017,,,,
CA,Petaluma,Brewery,Brewery,Food Processing,2082,31212,2016,2016,95,Microturbine,NG - Natural Gas,2018,,,,
CA,Piedmont,Private Residence,Private Residence,Households,8811,81411,2016,2016,10,Reciprocating Engine,NG - Natural Gas,2017,,,,
CA,Pixley,Pixley Biogas / GFP Ethanol,GFP Ethanol,Chemicals,2869,325193,2016,2016,"5,000",Combustion Turbine,NG - Natural Gas,2017,,,,
CA,Riverside,City of Riverside/Fuel Cell Energy,City of Riverside Water Quality Control Plant (RWQCP),Wastewater Treatment,4952,22132,2016,2016,"1,400",Fuel Cell,BIOMASS - Digester Gas,2017,,,X,
CA,Roseville,Kaiser Permanente,Roseville Medical Center,Hospitals,8062,62211,2016,2016,525,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,San Diego,Hospital,Hospital,Hospitals,8062,82211,2016,2016,650,Microturbine,NG - Natural Gas,2018,,,X,
CA,San Marcos,Biofuels Energy LLC / California State University,CSU San Marcos,Colleges/Universities,8221,61131,2016,2016,440,Fuel Cell,NG - Natural Gas,2016,,,X,
CA,San Rafael,Las Gallinas Valley Wastewater Treatment,Las Gallinas Wastewater Treatment,Wastewater Treatment,4952,221132,2016,2016,210,Reciprocating Engine,BIOMASS - Digester Gas,2018,,,X,
CA,Santa Maria,Vegetable Processing Plant,Vegetable Processing Plant,Food Processing,2030,311999,2016,2016,633,Reciprocating Engine,NG - Natural Gas,2018,,,,
CA,South Gate,Techni-Cast Corp.,Techni-Cast Corp.,Primary Metals,3341,331314,2002,2016,"2,487",Reciprocating Engine,NG - Natural Gas,2019,,,,
CA,,Regatta Solutions / Northern California Pharmaceutical Facility,Pharmaceutical Facility,Chemicals,2834,325412,2015,2015,"2,000",Microturbine,NG - Natural Gas,2016,,,,
CA,Anderson,"Sierra Pacific Industries, Inc.",Anderson Facility,Wood Products,2421,321113,2015,2015,"30,200",Boiler/Steam Turbine,WOOD - Wood Waste,2017,,,,
CA,Bakersfield,Western Power and Steam,Kern River Holdings,Oil/Gas Extraction,1311,21112,2015,2015,"18,650",Combustion Turbine,NG - Natural Gas,2019,,,,
CA,Clovis,CA SGIP Site,Packaged Frozen Food Merchant,Wholesale/Retail,5142,42442,2015,2015,"2,344",Reciprocating Engine,NG - Natural Gas,2018,,,,
CA,Colusa,CA SGIP Site,Farm,Agriculture,182,111411,2015,2015,297,Reciprocating Engine,BIOMASS - Digester Gas,2018,,,,
CA,Dana Point,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,571,Reciprocating Engine,BIOMASS - Digester Gas,2016,,,,
CA,Davis,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,125,Other Waste Heat to Power*,WASTE - Waste Heat,2016,,,,
CA,Fort Irwin,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,"1,579",Other Waste Heat to Power*,WASTE - Waste Heat,2016,,,,
CA,Fremont,Tesla,Tesla,Misc. Services,7549,811198,2015,2015,450,Reciprocating Engine,NG - Natural Gas,2019,,,,
CA,Fresno,Orange Ave. Disposal Company,Cedar Avenue Recycling Transfer Station,Solid Waste Facilities,4953,562212,2015,2015,220,Reciprocating Engine,BIOMASS - Landfill Gas,2019,,,,
CA,Gold River,Clean World Partner,Sacramento Biodigester,Solid Waste Facilities,4953,562212,2015,2015,190,Reciprocating Engine,BIOMASS - Landfill Gas,2019,,,,
CA,Irvine,University of California Irvine,UC Irvine Medical Center,Hospitals,8062,62211,2015,2015,"1,400",Fuel Cell,NG - Natural Gas,2017,,,X,
CA,Irvine,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,"1,000",Microturbine,BIOMASS - Digester Gas,2016,,,,
CA,Los Angeles,Los Angeles International Airport (LAX) Airport,Central Utility Plant,Air Transportation,4581,488119,2015,2015,"8,800",Combustion Turbine,NG - Natural Gas,2018,,,X,
CA,Malibu,"CA SGIP Site / Goss Engineering, Inc.",Malibu,Other/Unknown,9900,999,2015,2015,"2,000",Microturbine,NG - Natural Gas,2017,,,,
CA,Murrieta,County of Riverside,Southwest Justice Center,Justice/Public Order,9223,92214,2015,2015,"1,400",Fuel Cell,BIOMASS - Digester Gas,2017,,,X,
CA,Norco,Doosan Fuel Cell,Norco College,Colleges/Universities,8221,61131,2015,2015,400,Fuel Cell,NG - Natural Gas,2017,,,X,
CA,Oildale,All American Oil and Gas,"DAI/Oildale, Inc.",Oil/Gas Extraction,1311,211111,2015,2015,"27,700",Combined Cycle,NG - Natural Gas,2015,,,,
CA,Oroville,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,710,Reciprocating Engine,BIOMASS - Digester Gas,2016,,,,
CA,Paso Robles,"2G Energy, Paso Robles Wastewater Treatment Plant",Paso Robles Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2015,2015,780,Reciprocating Engine,NG - Natural Gas,2019,,,X,
CA,Petaluma,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,104,Microturbine,BIOMASS - Digester Gas,2016,,,,
CA,Playa Vista,Playa Vista Community Center,The CenterPointe Club,Community Services,8322,62419,2015,2015,80,Reciprocating Engine,NG - Natural Gas,2018,,,,
CA,Redwood City,Silicon Valley Clean Water,Wastewater Treatment Plant,Wastewater Treatment,4952,22132,2015,2015,"1,200",Reciprocating Engine,BIOMASS - Digester Gas,2017,,,X,
CA,Riverdale,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,800,Reciprocating Engine,BIOMASS - Digester Gas,2016,,,,
CA,Sacramento,CA SGIP Site,CA SGIP Site,Other/Unknown,9900,999,2015,2015,225,Reciprocating Engine,NG - Natural Gas,2016,,,,
CA,Sacramento,Kaiser Permanente,South Sacramento Medical Center,Hospitals,8062,623311,2015,2015,225,Reciprocating Engine,NG - Natural Gas,2018,,,X,
CA,San Diego,CA SGIP Site / Center for Sustainable Energy,Hotel,Hotels,7011,72111,2015,2015,800,Fuel Cell,NG - Natural Gas,2018,,,,
CA,San Diego,"Qualcomm, Inc.","Qualcomm, Inc. - Building P Central Plant",Communications,4813,51331,2006,2015,"9,200",Combustion Turbine,NG - Natural Gas,2019,,,X,
CA,San Francisco,"Capstone, Regatta Solutions",Hotel Nikko San Francisco,Hotels,7011,72111,2015,2015,130,Microturbine,NG - Natural Gas,2015,,,,
CA,San Francisco,Hotel,Hotel,Hotels,7011,72111,2015,2015,130,Microturbine,NG - Natural Gas,2017,,,,
CA,San Francisco,Twelve Hundred California Corporation,1200 California Condos,Multi-Family Buildings,6513,53111,2015,2015,100,Reciprocating Engine,NG - Natural Gas,2018,,,,
CA,San Jose,Unison Energy,Whole Foods Market,Food Sales,5411,44511,2015,2015,320,Reciprocating Engine,NG - Natural Gas,2019,,,,
